"person_id","loan_id","cb_id","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
CGDTliKi-gdUq,oCYMSzbS-7XJ3,ABrSRlxM-Klaw,24,51500,Mortgage,6.0,Medical,A,4000,7.51,0,0.08,N,2
"7SnFxbR8-oHFw",rHtF1Z2C-DpUw,M1JBiTPT-uDbO,22,125000,Rent,3.0,Debtconsolidation,A,16000,7.9,0,0.13,N,2
TxJavNSX-m2tm,MsH0gYiM-Ad4q,oN84vwvT-dd29,22,60000,Mortgage,6.0,Medical,A,17500,7.88,0,0.29,N,4
SQhkYWPz-xpxL,yTrvtLxc-FWk0,yxT48ZZI-NKJp,35,38400,Mortgage,0.0,Education,A,5000,11.02,0,0.13,N,9
"6xpEofYH-1Wcl",Hm99tihQ-BX5o,WB9gygQx-I31a,25,65900,Rent,2.0,Debtconsolidation,A,10000,8.49,0,0.15,N,2
"317taF9b-FQtX",e3rzt7lT-Oc1W,"1y6ouije-2n3p",25,51684,Mortgage,9.0,Personal,D,4000,15.99,0,0.08,N,4
RYbDpWQT-GHMW,b2m6Y04H-Yr6B,Qgr0Y55T-eeg4,25,33000,Mortgage,9.0,Venture,B,3000,11.99,0,0.09,N,3
gjiZJL8m-bS1N,BnoBwd2Z-YJd8,MrXeNOUP-ZLwC,23,45000,Rent,7.0,Medical,E,16000,16.45,1,0.36,Y,4
EscKw0TO-qoCn,jBQ0P1oC-fn2S,qx2MQXI3-uLKy,23,48000,Rent,7.0,Personal,B,7200,11.71,0,0.15,N,2
EbK8pAhP-qrNe,oZwyvw1E-fN0S,LXTSCpdW-veiT,24,50000,Rent,6.0,Personal,A,4000,7.66,0,0.08,N,4
"9oXdgps0-JS4I",lHJyf1H8-48iq,dl06GuPo-mc2q,25,26000,Rent,4.0,Medical,C,8000,12.87,1,0.31,Y,3
t2Ua3Uzk-4urD,"7LR4fG2u-qxJl",qxuww2qj-9Sgz,29,51996,Rent,13.0,Venture,D,20000,11.02,1,0.38,Y,5
Lal5xfaG-yCLN,clQz0tv6-SXKE,fmu1fTbz-jc99,42,32000,Rent,5.0,Debtconsolidation,B,10000,11.71,1,0.31,N,14
pxrGyrgz-t9fK,yFL1P0IL-FNQd,HoZNOM2L-EBW5,25,45000,Mortgage,1.0,Venture,A,3000,6.62,0,0.07,N,2
rJkBzlv8-512z,dTq8foon-sDOw,PKHw3ekm-1vl5,37,35000,Rent,4.79,Debtconsolidation,D,8000,5.42,,0.36,N,4
YY70ra0g-swwH,kQ7Q5tvh-CGJY,PbTkia6O-spHx,35,31000,Mortgage,9.0,Education,C,15000,13.16,0,0.48,N,9
R91ZAF7A-EBhp,PrBh5yFP-oKXy,reyEOP23-eU6T,24,150000,Rent,8.0,Personal,B,5000,11.02,0,0.03,N,2
wdGbXa2N-Qnuh,nkAs8zn7-9Wnv,Nggpr8Iy-a85p,22,35000,Rent,5.0,Education,A,8000,7.29,0,0.23,N,2
drF015ua-lETK,"8yEUzr1C-lB84",kDQMkrjm-lH3w,41,120000,Mortgage,8.0,Medical,B,20000,10.25,0,0.17,N,11
atBrT5rT-Y977,RyCZkjod-o42r,vBOSMmz3-TESd,24,55000,Rent,2.0,Homeimprovement,D,8000,14.61,1,0.15,N,2
"7UeCq7Aa-Gdj1",r1vJlIgD-ugjL,M3a6NOvr-1eg3,28,50400,Rent,8.0,Education,D,18500,16.02,1,0.37,N,5
STNrm7cp-XJyt,ig00yrTU-rfMq,rYlwI93r-s1nN,30,49000,Rent,14.0,Medical,B,1800,11.71,0,0.04,N,5
IIig8omQ-rXph,"0YeZ1gWy-tbb6","4I2CRcAw-1go0",38,35000,Rent,6.0,Personal,B,5000,9.99,0,0.14,N,14
FDOj1HWz-5d9M,"5w5MAkPD-pc6j",NuNiWCeM-hFvw,22,73000,Mortgage,7.0,Venture,D,12000,16.89,0,0.16,Y,2
vgPgBT3I-I6PL,jimz1RTo-uo0q,HuX5mSjw-ER0R,23,70000,Mortgage,7.0,Debtconsolidation,A,3500,5.42,0,0.05,N,2
e2DejNYp-a8Ow,yzp7phfK-dcrs,E7JjjYGF-fegH,26,35000,Mortgage,3.0,Personal,B,7200,10.59,0,0.21,N,3
R9pwUsrj-DZdw,PnDvOQoN-WlsP,EN7h6IjZ-wPtR,28,123000,Own,7.0,Personal,A,4000,8.59,0,0.03,N,5
RiRpNjv5-XpfO,ciu9nIxZ-8bcC,ObnK4ADo-jDu6,24,30000,Rent,3.0,Medical,A,10000,5.79,1,0.33,N,4
"4NSSKykq-5sta",BPBRoPkY-FJFx,Fsp3Df5t-eHXW,23,25200,Rent,1.0,Education,A,5500,7.9,0,0.22,N,2
d2vCzGvY-PhLX,SmuPuMDD-b1dF,"8JJuGcKG-dLM2",29,92200,Rent,7.0,Venture,D,25000,14.96,0,0.27,N,5
UZitC9CS-nfSB,kFaSssRj-RQ6P,"6L1GjBiR-h842",24,45000,Rent,8.0,Medical,A,3000,7.49,0,0.07,N,4
j6nMLQjA-jx8r,mC2v5rBp-pfda,slG0EH14-KGIl,33,41277,Rent,3.0,Education,B,3000,10.0,1,0.07,N,8
JWouYSJI-q96W,fqkxvMI3-pO7F,v5LXONzt-pXuS,22,39000,Mortgage,4.79,Homeimprovement,A,5500,5.99,1,0.14,N,4
SxdMq0Pi-quiC,EM2rsFg4-2clH,zJzTXe6h-RnRD,25,60000,Rent,4.0,Education,A,9800,11.02,0,0.16,N,2
KpaLg5w5-5TUF,TMuIoSUw-mWfJ,RUvYZSk1-PUBo,23,40000,Own,4.79,Venture,A,2000,11.02,0,0.05,N,4
Yp2opYsA-Mze8,"6lAjj27s-GJdO",t7cZjxiX-96ea,27,23000,Rent,0.0,Venture,A,8500,11.02,1,0.37,N,7
"6F47poW2-scfR",yhCkQeFr-COPT,NJsfnOeY-O6cL,23,23000,Rent,0.0,Personal,B,4325,11.11,0,0.19,N,3
ePGnRsZ9-Xkxv,"2tF2XE85-tC3b",cKbx2N4L-eLcW,22,80000,Rent,3.0,Personal,D,33950,14.54,1,0.42,Y,4
XebsNpmm-vipC,o5PC13Uv-3SwA,wriuypUf-K2QO,25,32760,Mortgage,6.0,Venture,B,6000,10.59,0,0.18,N,2
b0Q4Dbec-vLXC,lSOPMSga-EWfX,"8b0IMWjH-cDeO",25,82000,Rent,5.0,Homeimprovement,C,6000,11.02,0,0.07,N,3
yfhcSI9s-qDoc,zAFuWazB-SKz7,"8T28UUMq-wTXc",25,85296,Rent,7.0,Debtconsolidation,C,6500,12.98,0,0.08,Y,4
"7vBIBhhj-Tw8I","7iUfHIK7-qU2e",TguKyi04-Z8Tl,31,25000,Rent,0.0,Medical,A,13000,8.9,1,0.52,N,7
YqdDbXHw-igrX,K54v7Fb9-siCM,KWkspKDj-8srS,24,50000,Mortgage,2.0,Medical,A,12000,6.62,0,0.24,N,4
iXaUljYq-BmTi,"3pwGxdqR-JZrm",PKESMWDK-to72,32,156000,Mortgage,14.0,Personal,B,10000,9.63,0,0.06,N,9
QpyrymPb-g0qk,"26jpQCpl-Wrcs",DxSiBKFA-yjnu,32,39270,Rent,5.0,Education,C,6800,12.99,0,0.17,Y,7
vdbMEu5I-bSTO,"1PFXunzQ-owpN",wSF2hqdP-02Km,25,57600,Rent,0.0,Homeimprovement,A,8000,7.66,0,0.14,N,2
ZMNbAJPe-rikD,bFPhLfAQ-b8lb,FOYzkusF-D1H4,24,54400,"",8.0,Homeimprovement,A,11000,11.02,0,0.25,N,12
R56tbQHJ-viro,"262CRTws-psWw",ce5SYMAN-opbp,26,48000,Rent,7.0,Personal,A,9000,8.94,0,0.19,N,3
"6nCuMgMZ-DUTP",OSR4pqSS-m669,jG0aBQlY-9y8g,29,64000,Rent,3.0,Debtconsolidation,A,7000,7.51,0,0.11,N,6
J8rack0G-rUvF,GRMOwrN3-RWun,dCBprglk-iTZC,28,150000,Mortgage,11.0,Homeimprovement,A,15000,9.63,0,0.1,N,9
h2hd5OS1-GiSW,X9ZpTZ7w-CScH,EuYORQg1-XIa6,32,180000,Mortgage,12.0,Personal,A,10000,7.9,0,0.06,N,10
qUnM7xfY-zYx9,xAnrHdRE-LHLE,QsQpl6AK-OX28,27,31850,Mortgage,8.0,Venture,B,14125,10.65,0,0.44,N,8
MfvYdSPj-P08G,XU3mNPls-v1Hy,Nsr5KmSP-aNXo,34,42000,Rent,5.0,Venture,C,6000,14.22,0,0.14,N,10
QBIGEjtz-lEpR,Pdrcynqc-XfuC,LW0HC1yJ-SG0O,24,75000,Rent,3.0,Homeimprovement,B,13000,10.99,0,0.17,N,4
UAX5KAhI-dfzI,GjJ9gi19-OKDm,n2esFqgA-Z6QP,25,108000,Mortgage,9.0,Personal,B,4800,12.42,0,0.04,N,4
s4pxfZn1-A0qE,R3x88FdN-uYA5,h8EBOUa6-NKoO,23,55000,Rent,0.0,Personal,C,10200,12.73,0,0.19,Y,2
"28jQpWHt-Z8WJ",C0lSwD9I-AzZ4,lkfmQ3b5-Kyhn,28,86000,Mortgage,6.0,Personal,C,2650,13.23,0,0.03,Y,5
uTvPo9uw-kBSF,b2QYTBCR-3U6q,MGDLNxyF-cBl8,29,70000,Rent,9.0,Personal,B,8000,12.53,0,0.11,N,5
yAYEB6DC-fA9Q,T5jyuGbZ-WAqz,lkXklYMD-pPeL,27,75805,Rent,1.0,Debtconsolidation,E,13450,16.32,1,0.18,N,8
"479NfIYE-fxJ2",a1DUGp6n-QbY3,IqGs3oez-k8yp,25,122000,Mortgage,9.0,Personal,C,20000,13.23,0,0.16,N,4
kNwvEQwo-dOzc,OcOKN2mE-Q59m,"8LYU3HPe-g6tx",44,150000,Mortgage,17.0,Personal,C,25000,13.43,0,0.17,N,17
uOS0y1au-673O,NeA1lykz-mAEE,AqrLpObf-6Jn2,23,90000,Rent,0.0,Debtconsolidation,A,10000,7.49,0,0.11,N,3
Z2wx3Tc2-hB88,"2m9OojAv-9Jw2",WS7D2csJ-8lw3,32,60000,Mortgage,16.0,Medical,A,6000,6.62,0,0.1,N,7
S2jtsMOK-EZmy,Fx4DLnMP-Sriy,w0tkPHe4-sjJ2,25,48074,Rent,4.0,Education,C,12000,13.85,0,0.25,Y,4
"1AWUeSY8-xdDc","34cmos6A-5Tc9",qfRZakjl-Sw5q,22,44094,Rent,1.0,Venture,A,3600,7.37,0,0.08,N,3
rqvU6Dv9-zhyo,P6wK0IEW-7vwy,IjkwNnRA-MDaK,28,52000,Rent,12.0,Venture,A,10000,6.92,0,0.19,N,8
eK9tyy3L-wxYA,jNFWToSj-nlXg,"7Ougutd8-5yeb",37,35000,Own,2.0,Personal,B,13250,11.71,0,0.38,N,14
K0AZIihi-UE5p,WpGpPgOi-NZum,"6xDUYCUa-z4u8",26,27138,Mortgage,10.0,Debtconsolidation,B,2750,9.63,0,0.1,N,2
"4XQAuYmx-4U4B","61pBiY87-LoCC",I4LLCdaQ-3yeK,34,128000,Own,0.0,Debtconsolidation,E,25000,17.39,1,0.2,N,5
"4OgZwuec-ldJq",J2ULtupJ-Rpec,qIxn5hGs-fCOj,27,36000,Mortgage,0.0,Education,A,6825,8.32,1,0.19,N,9
q6IZqYBK-zbEH,NbNWussv-j0Ey,cGzkYHYS-wspF,22,27000,Rent,0.0,Debtconsolidation,D,9500,15.33,1,0.35,Y,3
ksLfjBp1-CSiU,gkeAUGyS-0Jvl,iUoqyBMJ-fSKN,32,25200,Rent,9.0,Medical,A,4900,6.17,0,0.19,N,6
hsClNL18-RTEb,lluOejFY-Eua5,cKkjIPN6-KGAN,23,33600,Rent,0.0,Debtconsolidation,B,2100,11.02,0,0.06,N,3
PwLDl0it-usNr,LRLR03uY-R4iv,z0Jdp7Oj-PxhH,26,28000,Rent,5.0,Venture,A,9800,7.29,1,0.35,N,4
ajfTsIFH-t3q2,"7IZlm9EH-ZerS",OaJ2X2l2-W5by,24,80000,Own,5.0,Education,C,2200,13.49,0,0.03,N,4
xAFpqq0f-yy8k,"5DkfmE8B-hFTS",lSCH85Bd-SDZR,25,78000,Mortgage,4.0,Debtconsolidation,B,3000,11.48,1,0.04,N,3
JIHSINIh-LiGC,HJKYybo0-l4kY,RRvD8SOx-m9Rw,36,124000,Mortgage,2.0,Debtconsolidation,C,2000,12.99,0,0.02,Y,16
S6LMcw3o-SwhI,HLsY5rC6-Nyzr,oQIXHM7z-i42s,24,74360,Own,7.0,Venture,A,25000,11.02,0,0.34,N,4
kNAJqfTm-y2Mq,"7UhSsIcq-qwfJ",KyMqvsHS-kycu,30,48000,Rent,7.0,Venture,C,8000,13.23,0,0.17,Y,5
iNQSoFs7-LYi1,z7eGJjaP-N3JM,IUrTTtPz-H2wY,22,42000,Rent,6.0,Medical,E,10000,16.32,1,0.24,Y,4
dFimbEm6-MqeJ,t14nQyu7-LdEp,iMZJL9pS-vRPU,31,102000,Mortgage,5.0,Education,A,4000,7.88,0,0.04,N,10
"3nDk6xCx-wxQC",DZRfM8ct-F0OP,gszHa7t2-vnfy,21,65000,Own,5.0,Medical,A,5000,5.79,0,0.08,N,4
"6y9ggwDh-jOfb",Nn8ePPCp-F91g,dO6vO1md-MIWx,23,35000,Rent,5.0,Personal,A,5000,6.99,0,0.14,N,2
f8xwDAfD-xGhK,cBHgme0O-wPDe,"0Lexm6t1-ND6k",27,36000,Rent,11.0,Venture,A,4500,7.49,0,0.13,N,5
qPDPOI9C-aQJ0,ZEnWrkXg-A5iv,OUZMhx4d-9LRO,43,50000,Rent,5.0,Homeimprovement,B,9500,9.88,0,0.19,N,15
JH8QLn9O-meC6,Ayes7kxx-kTMv,M1JSLLxI-uaKL,27,51600,Mortgage,12.0,Medical,A,6000,8.9,0,0.12,N,9
aTFJaGeT-P7oJ,pbFZASA6-8nv6,"9MBAhoMo-EW7u",28,27050,Rent,4.79,Venture,C,8500,15.96,1,0.31,Y,10
LMYyXJUh-Fqg5,ubinzzNA-u1Nr,IsPpKKb6-Ennu,30,60000,Mortgage,13.0,Venture,A,12250,7.51,0,0.2,N,6
jFK80XEC-0o5w,D6GlC9qE-9CfK,lhp7Mhkf-u5jw,29,67422,Mortgage,13.0,Education,B,12800,11.49,0,0.19,N,8
LqWgrR1N-UZwR,LCw0YZE0-vvvm,Fn5lCeCF-rkNc,25,36000,"",0.0,Debtconsolidation,C,8000,13.8,0,0.15,Y,5
"0SyYsnkP-H1X1",a2naLoSJ-inA4,RvJSiigN-4LWQ,29,50000,Mortgage,2.0,Medical,A,5000,11.02,0,0.1,N,6
sBF8oooG-IsUL,NWJHLU4i-dCL7,IMFFkl9O-ZEv1,29,60000,Own,0.0,Homeimprovement,D,16000,16.0,0,0.27,Y,8
yjDm3AvT-zyCy,xj9v9K9k-s3Wk,"9BESIcGP-BjAs",22,48000,Rent,6.0,Education,C,15000,15.96,1,0.31,N,3
WZxfKHBK-lKGE,LZdPDESd-IxIQ,"8tW2uW77-D3B2",27,17000,Rent,6.0,Personal,B,2875,11.71,1,0.17,N,10
"4HoPvvRN-FRqL","25adeb6B-qoXh",y6dSKpu3-a9uF,35,59196,Mortgage,0.0,Education,A,5000,8.0,0,0.08,N,5
EKuwggcp-8GMg,k81y3LGl-sIXv,qvHL82pl-4S3S,30,24000,Rent,6.0,Medical,D,5000,11.02,1,0.21,Y,8
s7sKez8u-FHY1,EUKlTc0Y-hb1f,C8BahnQ0-L18U,22,20000,Rent,1.0,Debtconsolidation,B,6500,10.99,1,0.33,N,2
NWqtOX6J-WKjI,jJXyqskt-jj74,TKOj8RmQ-3A1K,29,28000,Rent,9.0,Medical,A,13200,6.17,1,0.47,N,10
"0eAKn4mi-i7bI",h6wxLeOT-Fzoa,Ko0OZvA5-8019,28,66024,Rent,4.0,Personal,C,6400,9.38,0,0.18,N,4
nFGry9Kr-R51n,UNvhDHad-uCMw,CFGL0owS-OElF,29,54500,Mortgage,7.0,Personal,D,4275,11.02,0,0.08,N,5
KSrNIg5z-22X1,SIqrxf6n-fQDH,OPJQaULd-Tdz0,22,100000,Rent,2.0,Medical,B,14400,10.74,0,0.14,N,3
"4L017dhj-zjd4",KuhT8MW0-tzFK,cl9dz1Js-QsyH,24,44000,Mortgage,4.79,Medical,B,5000,11.99,1,0.11,N,3
tOWOAWeq-lYpN,ognff5kK-9lLf,eXbdMqjs-lTm2,22,32000,Mortgage,0.0,Education,A,1700,7.9,0,0.05,N,4
KQ3Nk9c2-3USb,vztMKhNG-ODM8,N1yQlXWC-DHZM,23,59000,Rent,7.0,Education,C,20000,12.29,1,0.34,N,2
oGUCUf0x-UXP8,w1ZGaWmI-BFhd,lpQor8Fh-WYOe,27,54000,Mortgage,1.0,Homeimprovement,B,27575,11.02,0,0.51,N,5
FW2AN4KR-FLh8,xonYnhFj-GsFK,eXRu39na-wHLj,38,35000,Own,5.0,Education,D,1800,16.49,0,0.05,Y,12
EE7FwWMY-PnSU,g0WU3Ihf-NzKs,xpQhb0y2-SYYF,25,60000,Mortgage,1.0,Venture,A,5000,7.29,0,0.08,N,2
vATRRxbY-8EHL,Z7Zg5bpQ-5WBt,H3LWdHxg-MLlG,22,62000,Rent,6.0,Medical,A,7200,8.9,,0.12,"",7
kFZE9glL-zIUu,wLD4kF60-EJW0,"156wWBJB-t9eH",24,54417,Mortgage,1.0,Medical,C,9525,11.66,1,0.18,Y,3
wZAjdCY4-2cBB,IAn4Pdng-jCwy,"6O5WySBy-Sfse",45,110000,Mortgage,5.0,Personal,B,20000,11.11,0,0.18,N,16
JBny3wE8-y0ow,WxsT7tAj-QYIz,IGEUte1d-bm3p,29,148616,Rent,2.0,Education,A,29550,8.9,0,0.2,N,9
N6c79GtJ-Kayv,zzPoQ9ef-8hGn,H4Zno8w1-4nKr,23,65000,Mortgage,4.0,Education,D,13600,15.62,0,0.21,N,3
DJ3MU5XH-7yqK,ON6rhj26-SNxq,cKYTK0th-bbo1,26,61200,Rent,9.0,Personal,B,3200,9.91,0,0.05,N,2
nZkPGccW-Shr7,Q75XT88y-hoUz,"05O4ozRH-3z5M",30,40000,Rent,11.0,Debtconsolidation,B,10000,10.65,0,0.25,N,5
OtQJm82w-CLwl,"6pk10N0e-oBAO",Wg9yp4fD-FqFH,22,30000,Rent,0.0,Education,C,2500,13.16,1,0.08,Y,4
C1IPuCA3-Bvoi,M0nyiidf-IiKb,arPDkTuB-5e5x,42,20400,Rent,4.0,Personal,F,2000,20.99,0,0.1,Y,13
T8JBiUwk-tLgO,zQrlHHCD-KQ80,QJRU63Xm-B2Jx,23,50000,Mortgage,4.0,Education,B,20000,10.62,0,0.4,N,4
rfcd9WGI-Cfcc,kiOCF07U-miid,"6o9pZiml-6UXm",24,66000,Rent,2.0,Venture,B,7000,11.49,0,0.11,N,3
"85FxAuE5-oxbf","9Km2YJ0b-Geid",RZ6q7J6m-HvkF,32,66024,Mortgage,6.0,Homeimprovement,B,5750,12.99,0,0.087089543,Y,15
gh5bJPOE-y51z,aA081bM1-N1GI,sNNodWZ3-ufDn,23,74000,Rent,1.0,Education,C,3500,12.87,0,0.05,Y,3
M5X4EfLi-oA4e,"93Sa9Wwf-6gbQ",WS0TndKu-x33C,24,135000,Mortgage,0.0,Venture,C,12500,11.02,0,0.09,N,4
dJdcgKaf-uMuh,ECpJL9dA-b0Q6,NOM6elo6-sxGa,25,72000,Own,8.0,Education,A,18000,7.66,0,0.25,N,3
Dt0bhEHM-Ua6p,K3Zar92f-Obj7,njo4j6Kf-ukba,24,110000,Mortgage,8.0,Personal,A,27300,7.51,0,0.25,N,3
n4DnZtfC-H88g,okewM4QF-LrNc,Hh7b1fBt-xpcc,43,72000,Mortgage,9.0,Debtconsolidation,A,5050,6.99,0,0.07,N,16
sxe8uiHJ-cYzJ,wZ3T5iod-1GbA,QENchugk-jPg2,26,110000,Mortgage,10.0,Venture,C,8000,14.35,0,0.07,Y,2
k6cvOzee-0RpS,jhJdHEsD-nnCZ,n8U361B9-MiRe,26,66000,Mortgage,10.0,Debtconsolidation,A,15500,7.49,0,0.23,N,2
ATkWAgco-g92h,wdBq1LX5-u7li,EBjFUM5J-vNB0,25,125800,Mortgage,0.0,Medical,D,10000,14.09,1,0.07,N,4
G4UNjSG9-MYnA,"5hPREiyx-KPPG","9u9f4m4R-8XB9",28,12000,Rent,1.0,Homeimprovement,D,1000,16.32,1,0.08,Y,9
tCTRKxxm-wDbJ,wyi4DyTS-b9ih,UP0oMBGf-XBPy,44,95000,Mortgage,1.0,Personal,B,21200,9.91,0,0.22,N,14
nGWfNuPs-wLn5,"8E75n1EB-pFWh",bx5PiHWZ-ZZsU,24,105000,Rent,0.0,Medical,A,14000,7.88,0,0.13,N,4
eJWJHGY0-9Qps,mh7ugpFN-Ysb7,BjpG47h8-9Slr,21,63000,Mortgage,5.0,Debtconsolidation,B,11200,10.99,0,0.18,N,4
"4JtiBQHu-IW9e",krODT2SA-9RyN,GNMzGyrd-CRR1,30,105000,Rent,3.0,Debtconsolidation,B,14000,11.49,0,0.13,N,6
u8ZcbNb5-rs6w,"44xu6kse-i4KX","9k1Q3Hfd-tbKj",22,79000,Mortgage,6.0,Medical,A,10375,6.62,0,0.13,N,4
Kuh1vG04-D4cn,PsR7wGA4-pjzw,EUYEQoXD-hgRT,25,115000,Mortgage,3.0,Debtconsolidation,C,7000,11.02,0,0.06,Y,4
O5W88HvN-6GI4,"0viDYkjd-toPq",oY113Nvb-x5lc,28,123000,Own,0.0,Debtconsolidation,G,22000,20.86,1,0.18,Y,8
J0iPFJ1K-QXzm,pbdrQeTo-3qmR,"4uv9kekk-Z06i",48,70000,Mortgage,31.0,Homeimprovement,D,9000,14.54,0,0.13,N,17
"530QbRx3-BTOH","4ppBpwqB-PCMn",rYT3dOp2-2Oid,26,53000,Rent,7.0,Venture,B,9600,11.71,0,0.18,N,2
jnKvLk6G-RiMW,RvDvxlOO-iLyr,"5ofKIHG7-KN43",21,10140,Rent,4.79,Homeimprovement,C,1000,13.43,1,0.1,N,4
Q75n1eqk-e0gr,uWFIRu8P-RKiF,UnpB6Y57-Hupl,25,29120,Rent,1.0,Venture,C,6250,15.96,0,0.21,Y,3
u5XHBeMO-cINk,aBnedHo5-3jP2,bAAnC08l-p5Pt,22,50663,Rent,0.0,Education,C,7500,13.22,0,0.15,N,2
EFueeEkc-a7RW,WZtRLlSZ-vMUT,"81MNRb0Z-CFp0",28,59000,Mortgage,12.0,Venture,A,5000,7.14,0,0.08,N,8
GS9bTWcP-YPa6,BAXkcCPb-fCeH,C4appLrw-cupY,27,102000,Mortgage,1.0,Homeimprovement,C,15000,12.84,0,0.15,N,7
eiLICnYH-fWiw,"9lr17R9g-C0Sh",aJtLbxGH-Jrtv,29,445000,Mortgage,3.0,Personal,B,25000,9.62,0,0.06,N,5
qF1IsvT8-doEp,f89QRojp-qlJp,E5MWYmxv-HDrm,24,54000,Rent,6.0,Debtconsolidation,A,5500,8.07,0,0.1,N,2
N3LLrod9-LkEp,GABN2WdK-b79F,of9QZQ6H-7bET,24,51500,Rent,6.0,Venture,B,20000,12.21,1,0.39,N,4
RDqOGHaH-LfFd,Iik2r6fU-iH36,pq6DSnUJ-62F8,27,43680,Mortgage,3.0,Debtconsolidation,B,7000,10.65,0,0.16,N,10
aNGMpiQJ-JrOI,g7zM1nLz-JqJK,kpiA1z59-SwAJ,28,115000,Mortgage,3.0,Education,A,18500,11.02,0,0.16,N,9
Oud38t3b-TycC,AQudWr9Z-EiQ5,N82UqqbG-NfNh,37,75000,Mortgage,0.0,Venture,C,17000,11.78,0,0.23,N,11
kzZC0Z3n-8osk,ksgndBRl-2aWa,x9edD62L-AtnN,40,142000,Mortgage,8.0,Venture,B,15000,10.99,0,0.11,N,14
a0wPSP1J-sxAi,bO8JNKaG-O5bk,o3M5TwxU-BJ4O,25,50000,Mortgage,9.0,Personal,A,10000,6.92,0,0.2,N,2
pbEGRkq1-eQRp,uypRJ5xQ-ddZ7,U3AqH8M2-4zgO,28,60000,Rent,5.0,Homeimprovement,A,7200,5.42,0,0.12,N,7
ttwDN669-GCSD,kRN6zBhA-nMGU,Tmyho5Jg-UrJJ,29,44000,Mortgage,13.0,Medical,A,24000,6.91,0,0.55,N,8
wmyfNFwk-3oy6,sBWc7JJR-2x9j,B3g7gm8D-GdSQ,27,50000,Rent,4.0,Personal,C,6400,13.23,0,0.13,Y,5
Kka4fsF8-DQMH,Qj93Wmlh-vp9c,"7fR01Rkb-o0kD",22,48000,Mortgage,2.0,Education,C,7000,13.48,0,0.15,N,3
vgZmtjsC-Lo69,Uhh1uGoD-LxDm,HuLXhoMF-GtfP,25,306000,Rent,2.0,Debtconsolidation,C,24250,13.85,0,0.08,N,3
t15upOga-24fW,t6qpm2Rg-0nKT,RW1C1WXg-OrBg,27,49200,Mortgage,4.0,Homeimprovement,A,2500,5.42,0,0.05,N,10
Gk4zPner-LlP3,H6oov40m-oR4j,iMLszEDm-WqkI,48,60000,Mortgage,8.0,Medical,B,8000,10.37,0,0.13,N,17
qH8ZqEJJ-FmNa,bx7uxApt-8mms,H25C6sX1-AIv8,42,78456,Mortgage,5.0,Medical,B,25000,10.36,0,0.32,N,16
K9sFwMw5-tu4C,yxDTBLiB-ANh9,lf8SeB1Y-Irj8,35,165996,Rent,1.0,Debtconsolidation,A,6000,5.42,0,0.04,N,10
Umbi2lpA-R2hR,v2SoZEIO-T2C6,"6fx0wzh8-8pdp",22,50000,Rent,6.0,Medical,A,10000,7.88,0,0.2,N,3
mIdKfuTn-AMJr,OLBiKEg3-RNpi,ixAzKOyK-zctv,27,43200,Rent,2.0,Debtconsolidation,D,4500,16.07,1,0.1,Y,5
Haosk8bC-o4Ry,rRG9E0bQ-Wawy,SA8E694M-l84N,30,70000,Rent,0.0,Debtconsolidation,C,15000,13.61,0,0.21,Y,6
IPmA9kEk-XNg7,GHoSfQfh-GHlE,"43hQWS5n-9hku",31,40000,Rent,2.0,Debtconsolidation,B,8000,11.89,0,0.2,N,7
lywddgDp-yAYj,TiAjSdNx-aesD,vuaS0hT5-BPFB,32,90000,Mortgage,16.0,Education,C,21400,15.23,0,0.24,Y,5
GvYZtb4E-scGq,ovp6g87R-098i,TDU0vcI3-SPiN,24,45000,Rent,3.0,Debtconsolidation,A,10000,7.51,0,0.22,N,2
N1sSZzaU-Ov8N,BldMxbGG-cnSS,it2YCuHf-uNY8,28,44049,Rent,3.0,Venture,B,14000,11.02,1,0.32,N,8
"7Jh5rFvD-sSzt",iZ31CNeF-iGWT,cGTdj21G-I6q4,28,36000,Own,4.79,Medical,C,15250,12.98,0,0.42,Y,10
REbzFYNl-hnes,lsEy07E7-BXRJ,kWdhMz3D-Q5WF,25,78000,Mortgage,9.0,Education,A,8000,5.79,0,0.1,N,2
l42UMSff-lncq,nyQn75sk-b0B3,"8Lbc94gZ-eQpw",22,38000,Mortgage,6.0,Debtconsolidation,A,4500,5.79,0,0.12,N,3
ruDEzUe1-oyYJ,nipa0pcd-HYx3,y3GPtFwe-OgTe,28,77000,Mortgage,5.0,Personal,B,15000,12.21,0,0.19,N,5
OtTZZmDm-QFnA,XvSxeBaI-AC72,z3euvWKD-eTev,36,125000,Rent,0.0,Homeimprovement,B,18000,11.11,0,0.14,N,11
RDGUZJhl-vf4C,XcdpIIeg-3xAw,mwTLkFdX-QTZf,29,200000,Mortgage,9.0,Medical,B,6000,11.02,0,0.03,N,8
ccQnWJwU-PYJN,DZ6KBUYH-6Ptz,"0OrBnXDm-kzi6",23,57996,Mortgage,7.0,Debtconsolidation,A,7200,11.02,0,0.12,N,2
XCgfmuQX-dIeh,NOFe2JwQ-1mdv,QaQngLe2-f6nY,43,65000,Mortgage,2.0,Education,B,24000,10.99,0,0.37,N,13
